datetime,co2_corrected_avg,temp,node_id,co2_ref,tenth_percentile_ref,tenth_percentile,m,b,offset_Tcorrected,offset_fit,co2_corrected_avg_T_drift_applied
2022-09-22 21:00:00-07:00,460.99871607089835,18.914253833333333,276,459.60401109854763,440.8832056231778,432.0482212418765,0.019277191541001496,-9.944524096944619,-10.07477015910041,-9.9904284695576,469.74935876265687
2022-09-22 22:00:00-07:00,445.6911072896232,19.538361166666668,276,454.72625093404054,440.8832056231778,431.4670839319894,0.01955524849474698,-9.94990543070553,-10.696816267320457,-9.9893375316776,454.3997502451687
2022-09-22 23:00:00-07:00,444.6014444574978,19.190059833333333,276,451.6813366594164,440.5160135735437,430.8624614142137,0.01932518983487986,-9.942328421935212,-10.911416385226744,-9.9882465937976,453.33182682539865
2022-09-23 00:00:00-07:00,443.7672206519232,18.631364833333333,276,450.4005629898109,440.8370870254763,432.0186902821846,0.020152112831601315,-9.951906626670182,-10.039639798655855,-9.9871556559176,452.53313325247666
2022-09-23 01:00:00-07:00,442.4277476568557,18.0864555,276,450.1374660255633,442.02896563380546,433.3031159184469,0.021763897511494813,-9.97766610690021,-9.911375218890612,-9.9860647180376,451.2282868713612
2022-09-23 02:00:00-07:00,440.2259573049606,17.365484666666667,276,448.3166878668544,439.9077356603517,428.15254997699475,0.022505062012768168,-9.987906298968568,-12.893453209215124,-9.984973780157599,449.07266355926004
2022-09-23 03:00:00-07:00,436.77769798246976,16.5915965,276,444.3154408843949,439.1234709192366,428.0643382919832,0.023633423740535828,-10.006040978962046,-12.146673566110337,-9.9838828422776,445.6740398858904
2022-09-23 13:00:00-07:00,437.3290470086177,23.518808125,276,437.3290470086177,437.2543285791555,431.9391736999851,0.027663172983970884,-10.097696664432652,-6.856758586146952,-9.972973463477599,445.7604167651188
2022-09-23 14:00:00-07:00,435.5640958905912,23.740125166666665,276,435.5640958905912,435.55965174573373,427.1573351115009,0.027712508506456984,-10.09995661742713,-9.958427163580438,-9.9718825255976,443.9798678868412
2022-09-23 15:00:00-07:00,436.24589868253577,24.68530083333333,276,436.24589868253577,434.0868799506376,426.30049075156927,0.027598407569353053,-10.09987352574164,-9.40445381655394,-9.9707915877176,444.59862565276774
2022-09-23 16:00:00-07:00,438.0764667038803,25.31690816666667,276,438.0764667038803,435.4385118121543,426.6026963693456,0.02722131644757716,-10.090963962610253,-10.495280466354245,-9.9697006498376,446.38670233017234
2022-09-23 17:00:00-07:00,438.23278046667883,25.209249166666666,276,438.1595355731881,437.3290470086177,434.0286060718524,0.02752282173750737,-10.10019619570062,-4.952849160807773,-9.9686097119576,446.54898195459396
2022-09-23 18:00:00-07:00,435.3377303033743,23.7539215,276,435.3377303033743,439.78505416858775,431.7326874391684,0.02798350800607203,-10.112879916065726,-9.609381576642988,-9.9675187740776,443.74823423022826
2022-09-23 19:00:00-07:00,435.7455411164983,19.84444133333333,276,436.31712272665465,440.5160135735437,431.2343497712873,0.028216515125696683,-10.121145927754473,-10.582421228387375,-9.9664278361976,444.41121152656495
2022-09-23 20:00:00-07:00,437.5627155510263,17.1179935,276,438.7920504838381,441.61779091144274,428.1702265164682,0.028249719157778807,-10.12120052002259,-14.569609444848822,-9.9653368983176,446.4060073994697
2022-09-23 21:00:00-07:00,434.12310186239154,16.1758745,276,438.36972830765376,439.49626180377703,425.654101398042,0.028214793145007012,-10.11822293064128,-14.902451724931609,-9.9642459604376,443.0270565036326
2022-09-23 22:00:00-07:00,432.833707381121,15.602872,276,438.8218461738336,439.1047775545677,426.2354718667332,0.028027087031289973,-10.113664549442483,-13.892038012824742,-9.9631550225576,441.77413007868836
2022-09-23 23:00:00-07:00,431.27287229503725,14.918355666666667,276,439.49626180377703,439.1047775545677,432.9998434290747,0.027630527892298702,-10.102704059592918,-7.082797981326792,-9.9620640846776,440.25707252388105
2022-09-24 00:00:00-07:00,430.2467065892418,14.491367166666667,276,438.5819267563472,439.1234709192365,433.0796503425262,0.02747880568917844,-10.096097767827944,-6.993696319756339,-9.960973146797599,439.2578039929934
2022-09-24 01:00:00-07:00,430.28188490798897,14.2685195,276,438.1283591175945,439.10022002198343,433.10882055894325,0.02724957326977755,-10.08673369407463,-6.926668054771426,-9.9598822089176,439.3064985251753
2022-09-24 02:00:00-07:00,431.1919996654982,13.829189999999999,276,439.56439393159246,439.34714544996086,429.6188914686025,0.027911397604798955,-10.094676700663468,-10.63472553617413,-9.9587912710376,440.24431938172006
2022-09-24 03:00:00-07:00,431.35459957273264,13.406442166666665,276,440.04188735529414,439.56439393159246,424.88025991351356,0.028454270202367724,-10.101900926400273,-15.562895426040313,-9.9577003331576,440.43353849792885
2022-09-24 04:00:00-07:00,431.6627074323664,13.008077,276,439.5907338755902,439.58809988119043,423.8731183886949,0.028836971842404736,-10.104980428178305,-16.567630981247476,-9.9566093952776,440.7666673388921
2022-09-24 05:00:00-07:00,432.8066451035193,12.999201166666667,276,440.1812946243426,439.5907338755902,423.63791332903196,0.029194385172416827,-10.112573880466298,-16.804888244876906,-9.9555184573976,441.91009586259827
2022-09-24 06:00:00-07:00,432.5488534549727,12.887504666666667,276,440.96638870481837,439.56439393159246,423.5705310171376,0.029615190800467102,-10.118893647775629,-16.83860916444405,-9.9544275195176,441.65853472450107
2022-09-24 07:00:00-07:00,433.5479509041903,12.907061500000001,276,441.11558940389307,439.5828318923909,423.55154017741944,0.02963846701835023,-10.120300701565718,-16.87731987034482,-9.9533365816376,442.65525933045456
2022-09-24 08:00:00-07:00,435.4132853558275,14.844373166666667,276,442.27149680709874,439.458982715323,425.9893718077657,0.029670280112610026,-10.12220817901942,-14.44262538090345,-9.9522456437576,444.3925165262389
2022-09-24 09:00:00-07:00,436.0545889057383,17.551148,276,442.26490636654665,440.9655650225001,431.8003106792187,0.0294331994275905,-10.117300880908887,-10.315691673042693,-9.951154705877599,444.8553062818546
2022-09-24 10:00:00-07:00,436.8387990214226,20.476128166666665,276,437.59945717772985,437.59945717772985,434.1929180339763,0.028760615303021715,-10.103889593833006,-4.74870218698635,-9.9500637679976,445.4466997461874
2022-09-24 11:00:00-07:00,436.11430575801415,22.733048666666665,276,437.8160644718126,435.43851181215433,426.49396062755864,0.02854630281746666,-10.095436295358887,-10.434650168742678,-9.948972830117599,444.5731796039848
2022-09-24 12:00:00-07:00,435.61564411036994,24.7876385,276,438.0475274690573,435.43851181215433,426.3828515471341,0.02815101567356035,-10.085775667130582,-10.680432880864373,-9.9478818922376,443.9387533867634
2022-09-24 13:00:00-07:00,434.6280213584986,25.821261186440676,276,437.66608382446134,435.43851181215433,426.3828515471341,0.027543211012811843,-10.073540609526914,-10.748184467448311,-9.9467909543576,442.8822881104281
2022-09-24 14:00:00-07:00,434.3238045763583,26.929364166666666,276,435.9442854046154,432.98568265619826,425.0358999559871,0.026648742538568655,-10.06004296545748,-9.714940500947023,-9.9457000164776,442.5043467921001
2022-09-24 15:00:00-07:00,434.2034034029415,28.87765683333333,276,435.2558054770737,431.34762503795525,419.45298597709933,0.026331119939401525,-10.055116863525589,-13.787502958824462,-9.9446090785976,442.25514858357053
2022-09-24 16:00:00-07:00,435.94045327447924,30.63350783333333,276,436.8749855542541,431.34762503795525,419.6447371739368,0.025955047807370908,-10.04315544220318,-13.710843751177606,-9.9435181407176,443.87601552803767
2022-09-24 17:00:00-07:00,435.11495904338835,30.41373933333333,276,435.9897184005637,431.69623208870047,418.3425113781419,0.02551720217237571,-10.026990631516156,-15.347271278686378,-9.9424272028376,443.06383567809814
2022-09-24 18:00:00-07:00,435.51965444201636,28.51272033333333,276,435.51965444201636,436.99427922662977,431.8922988678804,0.025306615015681027,-10.016313340101862,-6.970923509619638,-9.9413362649576,443.5920475561037
2022-09-24 19:00:00-07:00,438.8877169557498,24.67391083333333,276,438.8877169557498,438.8877169557498,431.73592781580084,0.025161656453407764,-10.006780546747732,-8.76910716916666,-9.9402453270776,447.2106442536097
2022-09-24 20:00:00-07:00,445.9998069599198,21.338253666666667,276,445.73520414846814,440.38993001312315,430.50318134433076,0.02524363997664265,-10.00949361980872,-11.285422053009142,-9.9391543891976,454.54028796490064
2022-09-24 21:00:00-07:00,452.18303611248183,19.551297666666667,276,452.18303611248183,440.1146085484174,430.73328725826,0.025519416237959096,-10.009360135547482,-10.662863824070712,-9.9380634513176,460.83955702988607
2022-09-24 22:00:00-07:00,458.4123169585685,18.4495975,276,458.4123169585685,440.8447280524306,430.6037986718322,0.025668224030784687,-10.006303555046294,-11.450258005886667,-9.936972513437599,467.1399608467178
2022-09-24 23:00:00-07:00,465.85234176413877,17.530436166666668,276,465.85234176413877,441.9727366458754,430.7810646663561,0.027372569668265352,-10.03301951103685,-12.34075169630654,-9.9358815755576,474.6391436229091
2022-09-25 00:00:00-07:00,473.69703774101333,16.505707166666667,276,476.3284801267472,441.61779091144274,427.43447345361716,0.02902915784650772,-10.059054445605756,-15.265228548692221,-9.9347906376776,482.5499172878243
2022-09-25 01:00:00-07:00,468.5355986351687,15.980976166666665,276,483.6994663781484,439.9077356603517,428.0064466448541,0.031174670059061292,-10.09450663264116,-12.948805197809918,-9.9336996997976,477.421782152654
